ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90805-1240,LONG BEACH,7303023012.0,2012.0,5490.0,7303-023-012,238 E 69TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1947.0,1948.0,1285.0,3.0,2.0,1.0,20110812.0,150300.0,2012.0,129700.0,2012,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,280000.0,0.0,280000.0, ,10,10104.0,TRACT # 6792 LOTS 19 AND LOT   20 BLK    6,238.0, ,E,69TH WAY, ,LONG BEACH CA,90805.0,20127303023012.0,33.87991631,-118.19889113,"(33.87991631, -118.19889113)"
90805-1242,LONG BEACH,7303020006.0,2014.0,5490.0,7303-020-006,276 E ELEANOR LN  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1949.0,1157.0,3.0,2.0,1.0,20020212.0,150634.0,2002.0,84592.0,2002,235226.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,235226.0,7000.0,228226.0, ,10,10104.0,TRACT # 12075 EX OF ST LOT    5,276.0, ,E,ELEANOR LN, ,LONG BEACH CA,90805.0,20147303020006.0,33.8779102,-118.19762726,"(33.8779102, -118.19762726)"
90805-1274,LONG BEACH,7303022017.0,2009.0,5490.0,7303-022-017,253 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1949.0,787.0,2.0,1.0,1.0,19910701.0,129211.0,1992.0,21688.0,1992,150899.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,150899.0,0.0,150899.0, ,10,10103.0,TRACT # 6792 LOT   62 BLK    9,253.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20097303022017.0,33.87874946,-118.19826979,"(33.87874946, -118.19826979)"
90805-1274,LONG BEACH,7303022022.0,2008.0,5490.0,7303-022-022,271 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1953.0,1959.0,1599.0,3.0,1.0,1.0,20050331.0,121028.0,1993.0,71664.0,1993,192692.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,192692.0,7000.0,185692.0, ,10,10103.0,TRACT # 6792 E 12.5 FT OF LOT 69 AND ALL OF LOT   70 BLK    9,271.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20087303022022.0,33.87875349,-118.19763557,"(33.87875349, -118.19763557)"
90805-1240,LONG BEACH,7303023012.0,2008.0,5490.0,7303-023-012,238 E 69TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1947.0,1948.0,1285.0,3.0,2.0,1.0,19990205.0,87124.0,1999.0,73994.0,1999,161118.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,161118.0,0.0,161118.0, ,10,10103.0,TRACT # 6792 LOTS 19 AND LOT   20 BLK    6,238.0, ,E,69TH WAY, ,LONG BEACH CA,90805.0,20087303023012.0,33.87991631,-118.19889113,"(33.87991631, -118.19889113)"
90805-1242,LONG BEACH,7303020006.0,2010.0,5490.0,7303-020-006,276 E ELEANOR LN  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1949.0,1157.0,3.0,2.0,1.0,20020212.0,143055.0,2002.0,80337.0,2002,223392.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,223392.0,7000.0,216392.0, ,10,10104.0,TRACT # 12075 EX OF ST LOT    5,276.0, ,E,ELEANOR LN, ,LONG BEACH CA,90805.0,20107303020006.0,33.8779102,-118.19762726,"(33.8779102, -118.19762726)"
90805-1274,LONG BEACH,7303022017.0,2013.0,5490.0,7303-022-017,253 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1949.0,787.0,2.0,1.0,1.0,19910701.0,135120.0,1992.0,22677.0,1992,157797.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,157797.0,0.0,157797.0, ,10,10104.0,TRACT # 6792 LOT   62 BLK    9,253.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20137303022017.0,33.87874946,-118.19826979,"(33.87874946, -118.19826979)"
90805-1274,LONG BEACH,7303022017.0,2006.0,5490.0,7303-022-017,253 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1949.0,787.0,2.0,1.0,1.0,19910701.0,121760.0,1992.0,20439.0,1992,142199.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,142199.0,0.0,142199.0, ,10,10103.0,TRACT # 6792 LOT   62 BLK    9,253.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20067303022017.0,33.87874946,-118.19826979,"(33.87874946, -118.19826979)"
90805-1274,LONG BEACH,7303022022.0,2015.0,5490.0,7303-022-022,271 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1953.0,1959.0,1599.0,3.0,1.0,1.0,20050331.0,132271.0,1993.0,78320.0,1993,210591.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,210591.0,7000.0,203591.0, ,10,10104.0,TRACT # 6792 E 12.5 FT OF LOT 69 AND ALL OF LOT   70 BLK    9,271.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20157303022022.0,33.87875349,-118.19763557,"(33.87875349, -118.19763557)"
90805-1274,LONG BEACH,7303022022.0,2012.0,5490.0,7303-022-022,271 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1953.0,1959.0,1599.0,3.0,1.0,1.0,20050331.0,126563.0,1993.0,74941.0,1993,201504.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,201504.0,7000.0,194504.0, ,10,10104.0,TRACT # 6792 E 12.5 FT OF LOT 69 AND ALL OF LOT   70 BLK    9,271.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20127303022022.0,33.87875349,-118.19763557,"(33.87875349, -118.19763557)"
90805-1274,LONG BEACH,7303022022.0,2007.0,5490.0,7303-022-022,271 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1953.0,1959.0,1599.0,3.0,1.0,1.0,20050331.0,118655.0,1993.0,70259.0,1993,188914.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,188914.0,7000.0,181914.0, ,10,10103.0,TRACT # 6792 E 12.5 FT OF LOT 69 AND ALL OF LOT   70 BLK    9,271.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20077303022022.0,33.87875349,-118.19763557,"(33.87875349, -118.19763557)"
90805-1242,LONG BEACH,7303020006.0,2015.0,5490.0,7303-020-006,276 E ELEANOR LN  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1949.0,1157.0,3.0,2.0,1.0,20020212.0,153643.0,2002.0,86282.0,2002,239925.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,239925.0,7000.0,232925.0, ,10,10104.0,TRACT # 12075 EX OF ST LOT    5,276.0, ,E,ELEANOR LN, ,LONG BEACH CA,90805.0,20157303020006.0,33.8779102,-118.19762726,"(33.8779102, -118.19762726)"
90805-1240,LONG BEACH,7303023012.0,2013.0,5490.0,7303-023-012,238 E 69TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1947.0,1948.0,1285.0,3.0,2.0,1.0,20110812.0,153306.0,2012.0,132294.0,2012,285600.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,285600.0,0.0,285600.0, ,10,10104.0,TRACT # 6792 LOTS 19 AND LOT   20 BLK    6,238.0, ,E,69TH WAY, ,LONG BEACH CA,90805.0,20137303023012.0,33.87991631,-118.19889113,"(33.87991631, -118.19889113)"
90805-1274,LONG BEACH,7303022017.0,2008.0,5490.0,7303-022-017,253 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1949.0,787.0,2.0,1.0,1.0,19910701.0,126678.0,1992.0,21263.0,1992,147941.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,147941.0,0.0,147941.0, ,10,10103.0,TRACT # 6792 LOT   62 BLK    9,253.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20087303022017.0,33.87874946,-118.19826979,"(33.87874946, -118.19826979)"
90805-1274,LONG BEACH,7303022017.0,2007.0,5490.0,7303-022-017,253 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1949.0,787.0,2.0,1.0,1.0,19910701.0,124195.0,1992.0,20847.0,1992,145042.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,145042.0,0.0,145042.0, ,10,10103.0,TRACT # 6792 LOT   62 BLK    9,253.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20077303022017.0,33.87874946,-118.19826979,"(33.87874946, -118.19826979)"
90805-1240,LONG BEACH,7303023012.0,2009.0,5490.0,7303-023-012,238 E 69TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1947.0,1948.0,1285.0,3.0,2.0,1.0,19990205.0,88866.0,1999.0,75473.0,1999,164339.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,164339.0,0.0,164339.0, ,10,10103.0,TRACT # 6792 LOTS 19 AND LOT   20 BLK    6,238.0, ,E,69TH WAY, ,LONG BEACH CA,90805.0,20097303023012.0,33.87991631,-118.19889113,"(33.87991631, -118.19889113)"
90805-1242,LONG BEACH,7303020006.0,2011.0,5490.0,7303-020-006,276 E ELEANOR LN  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1949.0,1157.0,3.0,2.0,1.0,20020212.0,144132.0,2002.0,80941.0,2002,225073.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,225073.0,7000.0,218073.0, ,10,10104.0,TRACT # 12075 EX OF ST LOT    5,276.0, ,E,ELEANOR LN, ,LONG BEACH CA,90805.0,20117303020006.0,33.8779102,-118.19762726,"(33.8779102, -118.19762726)"
90805-1274,LONG BEACH,7303022017.0,2012.0,5490.0,7303-022-017,253 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1949.0,787.0,2.0,1.0,1.0,19910701.0,132471.0,1992.0,22233.0,1992,154704.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,154704.0,0.0,154704.0, ,10,10104.0,TRACT # 6792 LOT   62 BLK    9,253.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20127303022017.0,33.87874946,-118.19826979,"(33.87874946, -118.19826979)"
90805-1274,LONG BEACH,7303022022.0,2011.0,5490.0,7303-022-022,271 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1953.0,1959.0,1599.0,3.0,1.0,1.0,20050331.0,124082.0,1993.0,73472.0,1993,197554.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,197554.0,7000.0,190554.0, ,10,10104.0,TRACT # 6792 E 12.5 FT OF LOT 69 AND ALL OF LOT   70 BLK    9,271.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20117303022022.0,33.87875349,-118.19763557,"(33.87875349, -118.19763557)"
90805-1231,LONG BEACH,7304003044.0,2014.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,177637.0,2009.0,102841.0,2009,280478.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,280478.0,0.0,280478.0, ,10,10104.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20147304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2013.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,158000.0,2009.0,91000.0,2009,249000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,249000.0,0.0,249000.0, ,10,10104.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20137304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2008.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20070913.0,343000.0,2008.0,147000.0,2008,490000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,490000.0,0.0,490000.0, ,10,10103.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20087304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2009.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,169100.0,2009.0,97900.0,2009,267000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,267000.0,0.0,267000.0, ,10,10103.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20097304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2010.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,144000.0,2009.0,83000.0,2009,227000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,227000.0,0.0,227000.0, ,10,10104.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20107304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2006.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20050302.0,289680.0,2005.0,72420.0,2005,362100.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,362100.0,0.0,362100.0, ,10,10103.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20067304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2011.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,144000.0,2009.0,83000.0,2009,227000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,227000.0,0.0,227000.0, ,10,10104.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20117304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2015.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,181186.0,2009.0,104895.0,2009,286081.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,286081.0,0.0,286081.0, ,10,10104.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20157304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2012.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20080923.0,144000.0,2009.0,83000.0,2009,227000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,227000.0,0.0,227000.0, ,10,10104.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20127304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1231,LONG BEACH,7304003044.0,2007.0,5490.0,7304-003-044,127 E 69TH ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1948.0,1950.0,1098.0,3.0,2.0,1.0,20050302.0,295473.0,2005.0,73868.0,2005,369341.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,369341.0,0.0,369341.0, ,10,10103.0,TRACT # 6792 E 15 FT OF LOT 30 AND ALL OF LOT   31 BLK    5,127.0, ,E,69TH ST, ,LONG BEACH CA,90805.0,20077304003044.0,33.87955687,-118.20210234,"(33.87955687, -118.20210234)"
90805-1227,LONG BEACH,7304007035.0,2011.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,115286.0,1993.0,68732.0,1993,184018.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,184018.0,0.0,184018.0, ,10,10104.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20117304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2012.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,117591.0,1993.0,70106.0,1993,187697.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,187697.0,0.0,187697.0, ,10,10104.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20127304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2007.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,110245.0,1993.0,65728.0,1993,175973.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,175973.0,0.0,175973.0, ,10,10103.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20077304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2015.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,122893.0,1993.0,73267.0,1993,196160.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,196160.0,0.0,196160.0, ,10,10104.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20157304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2008.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,112449.0,1993.0,67042.0,1993,179491.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,179491.0,0.0,179491.0, ,10,10103.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20087304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2009.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,114697.0,1993.0,68382.0,1993,183079.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,183079.0,0.0,183079.0, ,10,10103.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20097304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2014.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,120486.0,1993.0,71832.0,1993,192318.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,192318.0,0.0,192318.0, ,10,10104.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20147304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2013.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,119942.0,1993.0,71508.0,1993,191450.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,191450.0,0.0,191450.0, ,10,10104.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20137304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2010.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,114425.0,1993.0,68219.0,1993,182644.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,182644.0,0.0,182644.0, ,10,10104.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20107304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-1227,LONG BEACH,7304007035.0,2006.0,5490.0,7304-007-035,134 E 68TH WAY  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1988.0,1988.0,1037.0,2.0,2.0,1.0,20020624.0,108084.0,1993.0,64440.0,1993,172524.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,172524.0,0.0,172524.0, ,10,10103.0,TR=6792 EX OF ST AND ALLEY LOT 10 BLK 11,134.0, ,E,68TH WAY, ,LONG BEACH CA,90805.0,20067304007035.0,33.87828879,-118.20180948,"(33.87828879, -118.20180948)"
90805-2034,LONG BEACH,7304017013.0,2011.0,5490.0,7304-017-013,219 W GARDNER ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1963.0,1787.0,5.0,2.0,1.0,20100702.0,157900.0,2011.0,102100.0,2011,260000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,260000.0,7000.0,253000.0, ,10,10104.0,TRACT # 15768 LOT   25,219.0, ,W,GARDNER ST, ,LONG BEACH CA,90805.0,20117304017013.0,33.87543179,-118.20627408,"(33.87543179, -118.20627408)"
90805-2066,LONG BEACH,7304014027.0,2006.0,5490.0,7304-014-027,6780 DELTA AVE  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1944.0,893.0,2.0,2.0,1.0,20031022.0,16190.0,1977.0,43560.0,1977,59750.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,59750.0,7000.0,52750.0, ,10,10103.0,TRACT # 6603 LOTS 33 AND LOT   34 BLK    5,6780.0, , ,DELTA AVE, ,LONG BEACH CA,90805.0,20067304014027.0,33.87779619,-118.20782243,"(33.87779619, -118.20782243)"
90805-2023,LONG BEACH,7304015024.0,2009.0,5490.0,7304-015-024,6730 DELTA AVE  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1939.0,794.0,2.0,1.0,1.0,20050909.0,106578.0,2000.0,54421.0,2000,160999.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,160999.0,7000.0,153999.0, ,10,10103.0,TRACT # 6603 LOTS 17 AND LOT   18 BLK    8,6730.0, , ,DELTA AVE, ,LONG BEACH CA,90805.0,20097304015024.0,33.87655374,-118.20780878,"(33.87655374, -118.20780878)"
90805-2035,LONG BEACH,7304016004.0,2012.0,5490.0,7304-016-004,218 W GARDNER ST  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,1084.0,3.0,1.0,1.0,20060404.0,174000.0,2006.0,43000.0,2006,217000.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,217000.0,7000.0,210000.0, ,10,10104.0,TRACT # 15768 LOT   32,218.0, ,W,GARDNER ST, ,LONG BEACH CA,90805.0,20127304016004.0,33.87497589,-118.20626768,"(33.87497589, -118.20626768)"
90805-2064,LONG BEACH,7304014020.0,2012.0,5490.0,7304-014-020,6755 HARBOR AVE  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1964.0,1157.0,4.0,1.0,1.0,20060601.0,98282.0,1995.0,83742.0,1995,182024.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,182024.0,7000.0,175024.0, ,10,10104.0,TRACT # 6603 LOTS 19 AND LOT   20 BLK    5,6755.0, , ,HARBOR AVE, ,LONG BEACH CA,90805.0,20127304014020.0,33.87697575,-118.20743056,"(33.87697575, -118.20743056)"
90805-2066,LONG BEACH,7304014027.0,2011.0,5490.0,7304-014-027,6780 DELTA AVE  LONG BEACH CA  90805,SFR,0100,Residential,Single Family Residence, , ,1.0,1939.0,1944.0,893.0,2.0,2.0,1.0,20031022.0,17267.0,1977.0,46462.0,1977,63729.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,63729.0,7000.0,56729.0, ,10,10104.0,TRACT # 6603 LOTS 33 AND LOT   34 BLK    5,6780.0, , ,DELTA AVE, ,LONG BEACH CA,90805.0,20117304014027.0,33.87779619,-118.20782243,"(33.87779619, -118.20782243)"
